rms,zcr,centroid,rolloff,dominant_freq,band_0_500,band_500_1500,band_1500_3000,band_3000_6000,activity,filename
0.04376431554555893,0.1368835552222014,814.1296500966929,850.0,553.0,42755.60874286624,59466.4311909819,101.63740136911186,38.24271730867556,får,får_A_0.75m_stille_001_s05.wav
0.03169098123908043,0.16432277017313582,832.2935529666436,836.0,502.0,34227.49440833848,25129.787519327096,29.150989678937286,29.241322645984162,får,får_A_0.75m_stille_001_s06.wav
0.026858380064368248,0.14463403962747673,861.3645742005957,848.0,399.0,22425.881435894604,18208.788727060077,20.96502840187355,22.25325048075562,får,får_A_0.75m_stille_001_s07.wav
0.034628976136446,0.18169885617851117,919.5103389042625,927.0,525.0,16684.78690669945,39961.76187763214,104.08418226908061,44.52097135753054,får,får_A_0.75m_stille_001_s08.wav
0.03417254984378815,0.18763672729545597,895.8030159150393,945.0,559.0,21749.753166224313,32996.27459528897,64.2228029031572,29.12020448249585,får,får_A_0.75m_stille_001_s09.wav
0.03485983610153198,0.19988749296831052,908.7300295521022,936.0,529.0,24286.063814169986,39411.01196206709,126.14553923700814,51.05430441430883,får,får_A_0.75m_stille_001_s10.wav
0.04693949222564697,0.11588224264016501,981.8620132795239,1073.0,554.0,44028.86335505925,69501.9059593485,169.51861771996647,150.55085793291855,får,får_A_0.75m_tmlKlasse_001_s01.wav
0.043345142155885696,0.12013250828176761,859.1364021905932,967.0,554.0,42104.948247743705,55192.725101890486,120.59444955160666,48.949609634978,får,får_A_0.75m_tmlKlasse_001_s02.wav
0.04042749106884003,0.11831989499343709,869.7600963102835,957.0,551.0,37554.97437941397,48824.75862153914,77.83124481570577,46.401623721303096,får,får_A_0.75m_tmlKlasse_001_s03.wav
0.04498171806335449,0.0939433714607163,859.3862739327774,923.0,503.0,55001.83103309303,71143.12279354339,173.33414863966217,101.56718696520458,får,får_A_0.75m_tmlKlasse_001_s04.wav
0.04423341527581215,0.08625539096193512,821.0582698315798,852.0,553.0,43245.67798295242,60367.76242474315,106.70214789590861,40.85601165704974,får,får_A_0.75m_tmlKlasse_001_s05.wav
0.0318988598883152,0.11213200825051566,840.8196600909583,840.0,502.0,34747.36839774989,25175.14093352051,31.441755962151603,31.511757011599112,får,får_A_0.75m_tmlKlasse_001_s06.wav
0.03070254996418953,0.10019376211013188,1121.4182486431603,2505.0,399.0,35713.932563946226,20177.54441343756,1706.284217590437,137.19878041136442,får,får_A_0.75m_tmlKlasse_001_s07.wav
0.03463971987366676,0.17657353584599036,940.2341755712453,935.0,525.0,16726.182244814292,39952.97826903398,108.56796855776466,47.33005881136957,får,får_A_0.75m_tmlKlasse_001_s08.wav
0.03450721129775047,0.09500593787111694,920.0804502185708,970.0,558.0,22353.707358215015,33740.64878676577,81.27644115389143,35.20799294390643,får,får_A_0.75m_tmlKlasse_001_s09.wav
0.03557872399687767,0.10181886367897994,949.8678553247044,1070.0,529.0,25525.74462160821,40136.860187315164,221.26742425997912,63.03964952435574,får,får_A_0.75m_tmlKlasse_001_s10.wav
0.021237362176179886,0.13369585599099942,1021.992237021083,1117.0,137.0,16216.680382960349,6180.262753020375,27.1339103010271,23.743778101660684,får,får_A_1.5m_nygaard_001_s01.wav
0.011672917753458023,0.11956997312332021,1332.5067050900568,2863.0,136.0,5409.041361768515,1813.4367386763827,61.983524235991666,30.418094434271936,får,får_A_1.5m_nygaard_001_s02.wav
0.011097349226474762,0.13738358647415463,1284.1214607450327,2856.0,136.0,5413.805919159311,1704.5207217346203,23.308112955550705,21.417475456812515,får,får_A_1.5m_nygaard_001_s03.wav
0.008599418215453625,0.11694480905056566,1579.1330738593056,4012.0,135.0,3441.264015112882,979.9295829959359,25.21310983443889,32.34266541833909,får,får_A_1.5m_nygaard_001_s04.wav
0.014436419121921062,0.12207012938308644,1210.4212055747319,2620.0,389.0,8679.17985683068,3603.910838570315,53.108278148168,34.6922549519676,får,får_A_1.5m_nygaard_001_s05.wav
0.01450099516659975,0.13025814113382087,2147.4309966846895,4804.0,387.0,7126.401607217074,4389.5892027197915,266.4787048416275,536.7951353622287,får,får_A_1.5m_nygaard_001_s06.wav
0.015508322976529598,0.10025626601662604,1104.4356144279027,1646.0,386.0,9034.670951608025,4224.516296194208,20.586810127644632,20.955673760485304,får,får_A_1.5m_nygaard_001_s07.wav
0.018670858815312386,0.12238264891555722,1130.6592197942246,1783.0,248.0,11676.231145822814,6289.424903138498,56.21248077706262,24.08904743824247,får,får_A_1.5m_nygaard_001_s08.wav
0.014251245185732841,0.09300581286330396,1249.1080736387792,2578.0,331.0,8215.053979243909,2803.6661596914164,48.87939919310385,38.149341869741704,får,får_A_1.5m_nygaard_001_s09.wav
0.01585996150970459,0.08894305894118383,1093.8118317767605,1828.0,246.0,8952.375790070339,3618.6900300862826,26.220986471585753,24.256296370085074,får,får_A_1.5m_nygaard_001_s10.wav
0.02080049365758896,0.2068254265891618,990.5070582592003,1006.0,137.0,15729.30315660074,6036.505056414423,20.062878933291984,18.552199077926648,får,får_A_1.5m_stille_001_s01.wav
0.010914099402725697,0.1942621413838365,1262.4253191281518,2694.0,136.0,4841.106103788867,1529.9560667179364,11.0428935424996,16.88134026170184,får,får_A_1.5m_stille_001_s02.wav
0.010756575502455235,0.19513719607475466,1255.3179643416552,2769.0,136.0,5118.090706540466,1656.5525779180546,10.91984989079868,16.67268270625244,får,får_A_1.5m_stille_001_s03.wav
0.0077024889178574085,0.18419901243827738,1510.0654618571236,3907.0,135.0,2832.6013957134355,864.0141128776685,11.033920630752993,17.230496538605692,får,får_A_1.5m_stille_001_s04.wav
0.013592110015451908,0.20595037189824364,1114.4775708737136,1713.0,389.0,8380.354866141277,3313.4019066653373,11.438973406498393,16.10940886184106,får,får_A_1.5m_stille_001_s05.wav
0.013213369995355606,0.19557472342021376,1112.3140402661256,1700.0,387.0,6826.104708743544,3049.8759536593184,11.813114273001077,15.831575626922483,får,får_A_1.5m_stille_001_s06.wav
0.0150584876537323,0.18882430151884494,1093.9729450238879,1369.0,387.0,8407.314801468296,4096.083981113798,13.704265226738972,17.43884188971112,får,får_A_1.5m_stille_001_s07.wav
0.01826658472418785,0.2038877429839365,1073.3172455929591,1240.0,503.0,11219.420148127245,5807.787754783256,14.814638016899368,16.784775523233282,får,får_A_1.5m_stille_001_s08.wav
0.012674113735556602,0.18694918432402025,1177.6337884870077,1985.0,246.0,6812.99774707786,2319.7929985865644,12.99754033520111,17.588180527211325,får,får_A_1.5m_stille_001_s09.wav
0.014805111102759838,0.18669916869804362,1123.6167932352162,1570.0,386.0,7468.113226603166,3420.640329075221,12.465495977164428,17.466272457775688,får,får_A_1.5m_stille_001_s10.wav
0.02128678746521473,0.11650728170510657,1049.3972802935834,1571.0,137.0,16687.835051551952,6139.805859070697,46.61599778896252,38.86683208950852,får,får_A_1.5m_tmlKlasse_001_s01.wav
0.013143958523869514,0.09431839489968123,1232.733119722723,2510.0,385.0,8108.078625569284,2066.975056872666,77.29498633227425,29.779492934264436,får,får_A_1.5m_tmlKlasse_001_s02.wav
0.011223631910979748,0.16913557097318582,1221.0518579236686,2586.0,136.0,5989.245896114087,1681.4542596318015,16.819909857147955,19.62659312435354,får,får_A_1.5m_tmlKlasse_001_s03.wav
0.0091707156971097,0.10063128945559098,1478.0825189628831,3483.0,135.0,3888.3046158916304,929.5802560596251,62.07216984245438,27.778391183952554,får,får_A_1.5m_tmlKlasse_001_s04.wav
0.01469019427895546,0.09838114882180136,1297.8668611535093,2969.0,390.0,9394.878170079322,3485.214553440739,97.56502130146308,86.19847148231295,får,får_A_1.5m_tmlKlasse_001_s05.wav
0.015041311271488667,0.09525595349709357,1121.0801347729468,1934.0,387.0,8577.806464949132,3749.987358523248,24.145425220920693,23.74553350227694,får,får_A_1.5m_tmlKlasse_001_s06.wav
0.018985068425536156,0.07619226201637602,1196.9594446434712,2161.0,387.0,11855.116301137856,5693.519704570103,119.87518258257583,64.90276158453398,får,får_A_1.5m_tmlKlasse_001_s07.wav
0.019571170210838318,0.09631851990749422,1105.9166206934578,1883.0,501.0,14271.262647909507,6229.8052378112925,80.75175634479888,30.185376500981448,får,får_A_1.5m_tmlKlasse_001_s08.wav
0.014860298484563828,0.08700543783986499,1155.515574272896,2065.0,246.0,9154.480757871366,2750.2544841027056,34.23094608677951,26.74591457197917,får,får_A_1.5m_tmlKlasse_001_s09.wav
0.014905275776982307,0.15019688730545658,1141.7982875595565,1777.0,511.0,7586.74869994651,3431.0270974267264,14.746043499052128,19.35002414041741,får,får_A_1.5m_tmlKlasse_001_s10.wav
